,FFP_TIER,FLIGHT_COUNT,LAST_TO_END,SEG_KM_SUM,EXCHANGE_COUNT,Points_Sum,AGE,ffp_year
48676,4,2,13,3394,0,22281,38,2012
48677,4,2,4,4728,0,2029,39,2011
48678,4,3,292,3548,0,2476,45,2008
48679,4,4,32,4040,0,3515,47,2010
48680,4,6,284,6662,0,2054,65,2008
48681,4,3,388,5419,0,1895,32,2012
48682,4,4,216,6016,0,1642,35,2007
48683,4,2,256,4043,0,4246,46,2012
48684,4,7,154,5542,0,2100,48,2011
48685,4,4,183,5500,0,1394,33,2013
48686,4,4,648,8089,0,1972,40,2010
48687,4,9,86,3420,0,11684,45,2010
48688,4,2,543,3361,0,2318,45,2012
48689,4,4,320,4170,0,2424,39,2012
48690,4,3,529,5137,0,2053,56,2011
48691,4,3,406,4327,0,2789,36,2006
48692,4,2,81,3904,0,3490,38,2010
48693,6,3,170,4372,0,2574,45,2013
48694,4,3,121,3750,0,2975,35,2012
48695,4,2,20,2104,0,3058,33,2007
48696,4,3,52,3778,0,9597,39,2009
48697,4,2,50,3390,0,4921,27,2012
48698,4,3,306,6170,0,2164,41,2011
48699,4,3,96,5476,2,14156,39,2011
48700,4,4,334,5359,0,2280,42,2012
48701,4,3,78,4210,0,1935,38,2010
48702,4,4,193,6087,0,1738,41,2009
48703,4,6,124,4141,0,2658,30,2011
48704,4,3,80,3335,0,2519,39,2012
48705,4,5,2,4360,0,2875,39,2009
48706,4,5,194,5521,0,1971,35,2011
48707,4,5,18,4530,0,2304,35,2011
48708,4,6,463,5103,0,3702,45,2011
48709,4,2,639,3851,0,2664,40,2011
48710,4,5,71,4886,0,1579,42,2013
48711,4,3,487,4944,0,2321,42,2012
48712,4,4,137,6005,0,2689,31,2013
48713,4,2,490,3532,0,3110,53,2007
48714,4,2,14,4919,0,2952,42,2007
48715,4,3,34,4307,0,2804,46,2009
48716,4,4,12,3609,0,2681,56,2008
48717,4,4,65,4045,0,1899,66,2013
48718,4,5,133,4179,0,2743,51,2010
48719,4,5,381,4956,0,3680,33,2011
48720,4,3,612,8466,0,2100,48,2012
48721,4,3,644,5533,0,1967,50,2011
48722,4,3,334,4210,1,8336,30,2011
48723,4,2,74,5036,0,1893,26,2010
48724,4,4,298,3548,0,3499,32,2013
48725,4,3,111,4655,0,2518,43,2005
48726,4,2,247,5497,4,1459,36,2008
48727,4,5,82,6695,0,1518,26,2012
48728,4,4,402,2962,0,2730,29,2012
48729,4,9,78,5733,0,2731,40,2008
48730,4,3,102,5957,0,2133,48,2008
48731,4,4,15,4864,0,2171,38,2008
48732,4,5,97,5193,0,2089,33,2009
48733,4,4,101,4028,0,2041,61,2010
48734,4,3,108,3164,0,2596,29,2007
48735,4,5,70,5045,0,2007,31,2013
48736,4,4,210,3902,0,2039,46,2010
48737,4,3,157,4311,0,2875,37,2012
48738,4,3,308,3761,0,2857,58,2008
48739,4,3,84,3780,0,4678,46,2008
48740,4,6,180,8539,0,4000,48,2008
48741,4,4,26,4040,0,2273,31,2012
48742,4,5,167,5064,0,2423,38,2011
48743,4,3,120,4861,0,1773,40,2009
48744,4,2,110,4273,0,2268,37,2008
48745,4,8,66,8081,0,1463,30,2012
48746,4,3,266,3359,0,2630,28,2012
48747,4,3,317,4348,0,1609,47,2012
48748,4,6,502,3480,0,2400,51,2009
48749,4,3,120,3373,0,4243,34,2012
48750,4,2,226,3215,0,2964,0,2008
48751,4,4,353,5144,0,2012,40,2012
48752,4,4,487,3688,0,2286,39,2011
48753,4,2,23,3253,0,2464,33,2011
48754,4,2,536,4078,0,2497,42,2012
48755,4,2,727,4078,0,2497,40,2010
48756,4,2,194,3321,0,2888,35,2009
48757,4,3,333,8996,0,2934,27,2013
48758,4,3,389,5128,0,2650,36,2012
48759,4,3,204,4125,0,4646,34,2011
48760,4,4,89,3840,0,2831,31,2012
48761,4,4,23,5231,0,1997,45,2010
48762,4,4,335,4949,0,2738,41,2010
48763,4,3,320,4284,0,2243,63,2011
48764,4,2,57,2763,0,2511,60,2012
48765,4,5,563,3187,0,2902,43,2011
48766,4,6,7,3751,0,2186,49,2011
48767,4,2,254,4939,0,1925,40,2011
48768,4,3,551,4559,0,2320,55,2012
48769,4,4,141,3003,0,2766,32,2011
48770,4,2,402,2449,0,2723,28,2012
48771,4,3,367,4663,0,2670,33,2011
48772,4,6,111,4178,0,1892,57,2012
48773,4,4,348,5043,0,19642,37,2011
48774,4,2,87,3823,0,4011,42,2011
48775,4,4,131,5248,0,1796,46,2012
48776,4,4,17,6194,0,1755,44,2006
48777,4,3,473,3359,0,2996,42,2012
48778,4,4,57,4152,0,2442,33,2010
48779,4,2,528,2952,0,2787,38,2012
48780,4,4,346,4554,0,2337,46,2012
48781,4,5,11,5077,0,2163,54,2009
48782,4,5,104,3898,0,2521,37,2011
48783,4,3,521,4760,0,2386,31,2009
48784,4,3,615,3396,0,11931,48,2011
48785,4,2,459,4838,0,1832,47,2006
48786,4,3,43,4659,0,1841,46,2010
48787,4,2,511,3934,0,3982,45,2010
48788,4,2,258,3934,0,2671,55,2008
48789,4,2,198,3934,0,2671,36,2008
48790,4,2,640,3934,0,2671,41,2011
48791,4,2,415,3934,0,2671,29,2011
48792,4,2,354,3934,0,6402,33,2012
48793,4,2,598,3934,0,2671,43,2008
48794,4,2,500,3934,0,2671,49,2012
48795,4,2,243,3934,0,4276,30,2012
48796,4,3,638,5901,0,2671,38,2011
48797,4,3,330,5901,0,2671,30,2013
48798,4,2,561,3934,0,2671,29,2012
48799,4,2,168,3934,0,8945,29,2011
48800,4,2,250,3934,0,2671,47,2006
48801,4,2,618,4065,0,1564,30,2012
48802,4,3,643,4329,0,2910,71,2006
48803,4,2,642,5606,0,1996,30,2012
48804,4,5,106,4296,0,2302,71,2008
48805,4,3,373,4307,0,2813,37,2012
48806,4,2,173,4154,0,2753,46,2011
48807,4,4,44,5058,0,2381,34,2010
48808,4,2,477,2948,0,2818,56,2012
48809,4,3,340,3548,0,2422,34,2006
48810,4,4,300,4580,0,2779,41,2012
48811,4,4,68,3916,0,3196,37,2006
48812,4,4,633,5902,0,2314,54,2008
48813,4,2,480,2947,0,2810,34,2011
48814,4,5,79,3645,0,4209,50,2012
48815,4,7,3,4822,1,16754,28,2012
48816,4,4,178,4788,0,2315,47,2010
48817,4,2,75,4092,0,2224,27,2009
48818,4,6,65,3710,0,6533,40,2005
48819,4,3,167,3635,0,2510,37,2006
48820,4,5,412,4610,0,2137,42,2012
48821,4,4,6,5414,0,2006,37,2012
48822,4,2,236,5454,0,1990,46,2007
48823,4,5,115,5150,0,1855,31,2013
48824,4,2,87,3488,0,2621,0,2006
48825,4,2,40,3385,0,2910,38,2008
48826,4,5,124,4568,0,2572,42,2011
48827,4,3,110,4261,0,19158,41,2005
48828,4,4,137,5563,0,2032,33,2009
48829,4,6,418,3296,0,3221,31,2011
48830,4,6,13,4506,0,1761,50,2008
48831,4,2,79,3114,0,3090,35,2011
48832,4,2,584,3462,0,3336,30,2011
48833,4,6,160,4281,0,2264,37,2008
48834,4,4,50,5264,0,2528,32,2012
48835,4,3,152,3198,0,2894,48,2011
48836,4,4,321,3672,0,2623,32,2012
48837,4,4,51,5542,0,2353,42,2007
48838,4,3,147,4126,0,1816,45,2007
48839,4,5,535,4827,0,2348,30,2012
48840,4,3,112,4803,0,2997,32,2013
48841,4,4,452,4321,0,1936,45,2011
48842,4,4,74,4294,0,1922,33,2011
48843,4,3,469,4818,0,2493,51,2012
48844,4,2,290,3367,0,10076,36,2010
48845,4,5,32,5516,0,1728,38,2008
48846,4,8,34,3863,0,2984,52,2011
48847,4,4,458,4154,0,2845,40,2012
48848,4,4,97,4642,0,12158,37,2005
48849,4,5,204,3601,0,2143,33,2010
48850,4,4,14,7111,0,1228,33,2013
48851,4,5,354,4917,0,1659,34,2011
48852,4,5,263,4283,0,3716,39,2012
48853,4,3,529,2940,0,2685,45,2011
48854,4,2,263,4809,0,1748,69,2006
48855,4,3,355,4200,0,1380,0,2007
48856,4,2,557,3920,0,2413,37,2012
48857,4,5,426,5274,0,2142,38,2012
48858,4,2,689,5344,0,1822,38,2010
48859,4,3,477,8016,0,911,48,2012
48860,4,2,637,5344,0,1822,43,2012
48861,4,6,205,4191,0,1859,64,2012
48862,4,2,239,2020,0,3102,69,2013
48863,4,2,710,5343,0,1838,54,2012
48864,4,3,137,3580,0,1452,74,2013
48865,4,4,199,4304,0,2216,44,2007
48866,4,2,229,3341,0,3119,34,2010
48867,4,3,26,6121,0,1549,44,2007
48868,4,3,583,5613,0,10375,27,2011
48869,4,5,36,3551,0,2746,40,2012
48870,4,2,106,4153,0,3085,51,2009
48871,4,2,709,4196,0,1602,40,2008
48872,4,2,598,4196,0,2804,32,2011
48873,4,2,49,3996,0,2643,30,2013
48874,4,6,76,3316,0,3037,53,2007
48875,4,3,529,5587,0,1803,31,2011
48876,4,3,607,3058,0,2608,63,2012
48877,4,3,462,4917,0,1596,53,2006
48878,4,3,459,4917,0,1596,39,2007
48879,4,3,32,10618,0,0,28,2013
48880,4,5,46,7154,0,244,33,2013
48881,4,3,17,6417,0,1762,37,2013
48882,4,4,670,3927,0,2611,33,2012
48883,4,4,83,5433,0,2356,44,2008
48884,4,4,290,4083,0,10035,37,2010
48885,4,2,669,5870,0,2138,45,2012
48886,4,2,563,5870,0,2138,49,2012
48887,4,2,669,5870,0,2138,30,2011
48888,4,4,14,3448,0,2597,38,2012
48889,4,2,624,3144,0,3483,45,2007
48890,4,3,708,3641,0,3071,40,2012
48891,6,7,240,8266,5,2715,56,2005
48892,4,5,44,4075,0,2445,69,2007
48893,4,3,296,5230,0,1287,53,2007
48894,4,4,304,4861,0,2189,31,2010
48895,4,3,574,2934,0,2688,29,2012
48896,4,2,5,3949,0,3199,45,2011
48897,4,2,139,3188,0,3105,53,2007
48898,4,5,151,5050,0,2846,28,2012
48899,4,2,44,4692,0,1704,40,2006
48900,4,2,5,5344,0,2082,46,2010
48901,4,2,10,3916,0,2922,56,2006
48902,4,4,395,4361,0,7790,38,2011
48903,4,3,125,3169,0,10753,35,2009
48904,5,2,39,4377,0,2930,40,2011
48905,4,2,32,3031,0,3245,41,2008
48906,4,4,245,3428,0,2934,0,2008
48907,4,5,166,4903,0,2333,35,2012
48908,4,2,21,3934,0,2671,45,2008
48909,4,3,121,5033,0,5657,29,2012
48910,4,3,440,7387,0,2034,38,2011
48911,4,3,598,4352,0,2242,36,2008
48912,4,3,107,5458,0,6473,35,2009
48913,4,2,215,3087,0,2995,36,2013
48914,6,3,282,4113,0,3412,40,2012
48915,4,3,620,3030,0,3102,53,2011
48916,4,4,136,5050,0,5206,36,2011
48917,4,4,467,4040,0,2273,45,2012
48918,4,5,141,6585,0,1373,55,2013
48919,4,3,27,6524,0,1893,26,2010
48920,4,5,21,5839,0,1738,43,2005
48921,4,5,33,5230,0,2361,26,2012
48922,4,4,109,4590,0,2032,44,2012
48923,4,2,44,3333,0,3126,46,2010
48924,4,6,278,6642,0,2048,52,2010
48925,4,2,4,3341,0,10320,43,2011
48926,4,6,460,6769,0,1828,46,2008
48927,4,3,488,5204,0,1869,50,2012
48928,4,3,462,2928,0,2728,49,2008
48929,4,2,610,3904,0,2360,34,2011
48930,4,2,510,3872,0,2544,43,2007
48931,4,5,310,5139,0,2097,42,2011
48932,4,2,709,3426,0,3138,47,2009
48933,4,6,95,3894,0,2318,36,2011
48934,4,3,175,2588,0,2953,56,2007
48935,4,5,341,3628,0,3201,49,2012
48936,4,4,422,3716,0,1856,51,2010
48937,4,6,168,5063,0,2001,38,2010
48938,4,4,177,4384,0,2930,45,2006
48939,6,3,79,3825,0,3236,48,2006
48940,4,3,594,4402,0,2333,51,2012
48941,4,2,14,4644,0,1648,50,2012
48942,4,2,145,4644,0,2472,40,2013
48943,4,4,75,3520,0,3232,29,2013
48944,4,4,489,3185,0,2552,33,2010
48945,4,4,7,3807,0,2471,43,2010
48946,4,4,249,5063,0,1753,54,2011
48947,4,4,278,4737,0,1799,45,2008
48948,4,4,553,3898,0,2047,40,2006
48949,4,3,148,4113,0,3001,61,2011
48950,4,5,448,4815,0,2193,39,2010
48951,4,4,534,5233,0,10891,32,2012
48952,4,2,603,2924,0,2792,56,2011
48953,4,4,15,5742,0,968,50,2010
48954,4,4,231,5363,0,9017,31,2011
48955,4,3,619,3990,0,2161,53,2011
48956,4,6,45,3480,0,2400,20,2011
48957,4,4,449,3927,0,2185,43,2012
48958,4,3,506,4552,0,3066,39,2011
48959,4,4,536,3786,0,2187,47,2005
48960,4,4,695,3380,0,2592,39,2012
48961,4,2,219,3393,0,2964,45,2010
48962,4,4,43,4218,0,2494,6,2010
48963,4,2,630,7306,0,2624,31,2012
48964,4,2,571,7306,0,2624,24,2012
48965,4,2,567,3775,0,1813,76,2012
48966,4,5,434,3626,0,2166,46,2006
48967,4,2,586,3305,0,3081,30,2011
48968,4,5,121,4037,0,3096,39,2007
48969,4,3,418,4972,0,2288,32,2011
48970,4,3,461,4691,0,2072,60,2012
48971,4,3,135,4907,0,1882,34,2012
48972,4,4,62,4930,0,2376,29,2013
48973,4,2,15,3637,0,2091,30,2010
48974,4,4,45,3993,0,2510,27,2013
48975,4,4,170,6510,0,870,63,2009
48976,4,3,470,5330,0,2711,37,2012
48977,4,3,247,4452,0,1548,73,2013
48978,4,4,34,3911,0,2763,32,2013
48979,4,2,634,5549,0,1842,38,2012
48980,4,5,669,4227,0,4401,33,2012
48981,4,2,252,3396,1,2910,40,2006
48982,4,4,191,3689,0,2312,68,2007
48983,4,5,377,5786,0,2318,53,2011
48984,4,7,369,4543,0,2684,34,2011
48985,4,6,381,3894,0,2684,47,2012
48986,4,3,335,1947,0,2745,39,2010
48987,4,4,184,3244,0,3006,36,2009
48988,4,3,39,5464,0,1615,55,2011
48989,4,4,63,3490,0,2656,28,2013
48990,4,3,619,3257,0,3292,46,2007
48991,4,6,19,4628,0,1982,24,2013
48992,4,2,541,7298,0,2918,32,2012
48993,4,4,149,4040,0,2894,34,2013
48994,4,4,337,5072,0,8403,31,2011
48995,5,3,74,2070,0,3407,46,2008
48996,4,3,99,5140,0,2631,33,2010
48997,4,4,97,3939,0,2556,34,2013
48998,4,4,189,4571,1,3046,33,2007
48999,4,5,79,5781,0,1120,32,2012
49000,4,3,231,4127,0,2289,37,2011
49001,4,4,78,3979,0,2316,42,2013
49002,4,5,18,5728,0,12035,48,2011
49003,4,5,35,3739,0,2993,36,2007
49004,4,6,185,6380,0,1498,34,2010
49005,4,6,4,5395,0,1800,33,2007
49006,4,3,197,4171,0,2281,54,2008
49007,4,4,45,3861,0,2777,32,2012
49008,4,3,213,3924,0,2256,39,2005
49009,4,3,492,4105,1,9050,45,2004
49010,4,2,165,4078,0,2997,62,2008
49011,4,2,709,3762,0,2161,47,2011
49012,4,2,702,3762,0,2161,44,2007
49013,4,3,291,5085,0,1680,28,2012
49014,4,2,280,7672,0,0,55,2012
49015,4,3,343,4899,0,1679,61,2012
49016,4,3,148,4051,0,1982,31,2012
49017,4,5,276,5646,0,3013,51,2007
49018,4,2,520,4020,0,1258,38,2012
49019,4,2,188,3785,0,2830,63,2013
49020,4,4,108,4965,0,2414,0,2007
49021,4,4,80,4896,0,1646,34,2013
49022,4,3,559,2914,0,2629,33,2011
49023,4,4,319,5322,0,1384,42,2009
49024,4,4,118,5188,0,7215,37,2005
49025,4,6,83,5452,0,1939,43,2012
49026,4,3,148,6068,0,1561,40,2009
49027,4,4,19,5420,0,1670,39,2007
49028,4,5,31,4618,0,2234,41,2009
49029,4,2,325,4233,0,2006,62,2009
49030,4,5,347,4775,0,1948,55,2006
49031,4,3,219,6163,0,763,29,2013
49032,4,7,165,3577,0,2850,43,2010
49033,4,3,446,3974,0,1895,47,2010
49034,4,3,20,6117,0,1242,28,2013
49035,4,4,79,5002,0,1760,32,2012
49036,4,3,448,4991,0,1741,71,2012
49037,4,3,55,5901,0,2289,34,2011
49038,4,2,220,3934,0,2671,47,2008
49039,4,4,141,3691,0,2558,43,2006
49040,4,5,176,5864,0,2802,35,2010
49041,4,3,222,2326,0,3043,33,2012
49042,4,6,132,7128,0,1164,41,2006
49043,4,7,190,4389,0,2367,34,2009
49044,4,4,253,5822,0,2166,67,2008
49045,4,3,674,3695,0,2798,42,2006
49046,4,5,212,5040,0,4067,25,2013
49047,4,4,431,4800,0,1948,51,2012
49048,4,6,106,5219,0,2212,42,2012
49049,4,6,260,3618,0,4943,28,2012
49050,4,4,171,3205,0,2762,65,2006
49051,4,4,154,4150,0,1882,40,2009
49052,4,3,64,4865,0,1211,31,2012
49053,4,2,351,4154,0,2753,33,2008
49054,4,3,589,6231,0,1572,42,2008
49055,4,2,590,4154,0,2753,41,2009
49056,4,2,627,4154,0,2753,45,2011
49057,4,2,607,4154,0,2753,35,2005
49058,4,2,381,4154,0,2753,44,2011
49059,4,2,701,4154,0,2753,39,2010
49060,4,2,414,4154,0,1572,39,2011
49061,4,2,720,4154,0,2753,42,2008
49062,4,4,5,3580,0,2640,37,2006
49063,4,3,191,4411,0,2101,51,2013
49064,4,2,498,5286,0,1992,64,2012
49065,4,2,269,3385,0,7319,59,2005
49066,4,3,440,5696,0,2021,47,2011
49067,4,10,26,3580,0,4100,24,2011
49068,4,4,110,6671,0,1176,27,2007
49069,4,2,579,4844,0,1841,45,2012
49070,4,2,592,4844,0,1841,40,2012
49071,4,2,603,4844,0,1841,44,2012
49072,4,2,579,4844,0,1841,50,2012
49073,4,2,585,4844,0,1841,41,2012
49074,4,2,596,4844,0,1841,48,2012
49075,4,2,596,4844,0,1841,43,2012
49076,4,2,570,4844,0,1841,54,2012
49077,4,2,570,4844,0,1841,55,2012
49078,4,2,570,4844,0,1841,51,2012
49079,4,2,603,4844,0,1841,45,2012
49080,4,2,601,4844,0,1841,45,2012
49081,4,2,592,4844,0,1841,36,2012
49082,4,2,596,4844,0,1841,37,2012
49083,4,2,579,4844,0,1841,38,2012
49084,4,2,603,4844,0,1841,41,2012
49085,4,2,592,4844,0,1841,40,2012
49086,4,2,570,4844,0,1841,39,2012
49087,4,4,3,5144,0,1880,52,2011
49088,4,3,58,3506,0,2655,30,2012
49089,4,5,38,4263,0,3024,35,2012
49090,4,2,415,3983,0,2595,39,2007
49091,4,3,269,3087,0,2241,65,2010
49092,4,5,69,4362,0,2230,43,2008
49093,4,2,400,3228,0,3056,32,2012
49094,4,2,31,3292,0,2664,44,2009
49095,4,2,424,4787,0,1803,40,2006
49096,4,4,113,4194,0,3034,34,2007
49097,4,4,80,5604,0,1944,38,2012
49098,4,2,207,3604,0,3140,44,2013
49099,4,5,255,3147,0,2786,34,2007
49100,4,2,58,3510,0,5451,32,2010
49101,4,3,549,3870,0,2099,47,2006
49102,4,3,323,4161,0,3978,29,2010
49103,4,4,278,3746,0,2480,39,2011
49104,4,2,542,4146,0,1415,41,2012
49105,4,6,299,3462,0,3747,42,2005
49106,4,4,194,5620,0,1586,31,2010
49107,4,4,30,7664,0,736,25,2011
49108,4,2,164,2988,0,2673,39,2006
49109,4,5,167,3245,0,2684,56,2007
49110,4,6,267,6075,0,3788,24,2011
49111,4,3,222,3447,0,2900,41,2009
49112,4,5,229,3532,0,2863,37,2012
49113,4,2,30,6988,0,1259,23,2010
49114,4,2,634,2900,0,2736,46,2007
49115,4,6,328,3480,0,2700,51,2011
49116,4,3,177,3572,0,2450,32,2012
49117,4,5,255,5322,0,2018,50,2013
49118,4,4,377,3031,0,3023,43,2011
49119,4,2,351,4739,0,3876,30,2012
49120,4,2,85,3939,0,2287,73,2007
49121,4,4,28,4306,0,2350,52,2012
49122,4,2,562,2899,0,2683,34,2011
49123,4,4,442,3978,0,2532,43,2012
49124,4,2,136,5684,0,1970,31,2012
49125,4,4,305,4068,0,1839,47,2013
49126,4,3,294,4829,0,1754,34,2011
49127,4,8,117,3907,0,3307,37,2011
49128,4,5,5,5126,0,1415,32,2011
49129,4,4,84,3203,0,3025,29,2013
49130,4,4,165,3845,0,2569,32,2012
49131,4,4,97,5736,0,1386,40,2013
49132,4,5,656,6670,0,1413,58,2009
49133,4,3,552,4660,0,1797,28,2011
49134,4,4,9,3952,0,2070,0,2006
49135,4,5,62,6076,0,2048,36,2012
49136,4,3,79,3348,0,2519,42,2010
49137,4,3,352,4056,0,3273,36,2011
49138,4,3,48,4050,0,16103,42,2010
49139,4,4,531,4347,0,25139,31,2012
49140,4,3,164,3621,0,2105,31,2011
49141,4,5,247,5277,0,1861,34,2011
49142,4,7,21,5970,0,2100,33,2012
49143,4,5,521,3678,0,2370,31,2011
49144,4,6,93,3624,0,2696,35,2010
49145,4,2,229,3174,0,2629,55,2005
49146,4,4,112,2987,0,2688,47,2012
49147,4,3,417,6420,0,2643,23,2012
49148,4,3,194,4844,0,3011,40,2010
49149,4,4,200,3739,0,2711,48,2013
49150,4,4,381,3732,0,2815,53,2007
49151,4,2,657,2892,0,2726,31,2012
49152,4,2,473,2892,0,2726,33,2006
49153,4,2,331,2892,0,2666,42,2007
49154,4,2,549,2892,0,2726,36,2009
49155,4,2,390,2892,0,2726,38,2010
49156,4,2,703,2892,0,2726,36,2012
49157,4,2,562,3218,0,2255,0,2008
49158,4,4,13,4170,0,2670,31,2011
49159,4,4,48,4991,0,2761,34,2011
49160,4,4,129,2884,0,2686,47,2011
49161,4,3,703,3353,0,2534,28,2011
49162,4,5,476,8157,0,819,28,2011
49163,4,3,229,3924,0,2755,28,2012
49164,4,3,309,4100,0,7713,31,2010
49165,4,2,515,2460,0,2837,47,2012
49166,6,2,33,2050,0,3463,46,2013
49167,4,5,323,5565,0,1876,31,2013
49168,4,2,166,3400,0,2930,33,2012
49169,4,3,86,3777,0,1860,60,2007
49170,4,3,15,4217,0,3263,28,2012
49171,4,2,171,5389,0,1855,39,2011
49172,4,5,578,6232,0,1840,31,2011
49173,4,2,240,3341,0,11589,35,2009
49174,4,2,217,3167,0,2859,34,2012
49175,4,4,158,5229,0,2274,47,2011
49176,4,4,74,4532,0,2057,31,2012
49177,4,4,229,6465,0,2398,23,2013
49178,4,2,33,4154,0,2753,45,2006
49179,4,3,134,6063,0,2129,48,2013
49180,4,3,330,4124,0,2179,35,2013
49181,4,5,397,6872,0,1936,36,2008
49182,4,6,315,4982,0,2784,37,2010
49183,4,3,350,6995,0,1970,29,2012
49184,4,4,78,4956,0,2272,51,2009
49185,4,4,16,4458,0,2671,43,2013
49186,4,2,603,2885,0,2535,56,2005
49187,4,3,384,3606,0,2736,41,2013
49188,4,5,3,6757,0,1474,31,2011
49189,4,2,345,4006,0,5955,46,2006
49190,4,3,152,5368,0,1262,35,2012
49191,4,2,150,3643,0,1845,21,2012
49192,4,3,213,4200,0,2070,33,2012
49193,4,4,292,3536,0,4757,47,2010
49194,4,3,491,3203,0,3152,57,2012
49195,4,3,242,2958,0,2691,39,2006
49196,4,4,634,4598,0,1709,37,2008
49197,4,4,99,6349,0,829,42,2010
49198,4,4,221,6049,0,1276,50,2012
49199,4,6,461,5505,0,1987,36,2006
49200,4,5,207,5498,0,1590,59,2011
49201,4,5,39,6955,2,2252,72,2005
49202,4,2,4,3144,0,2987,34,2010
49203,4,3,547,6606,0,1674,39,2009
49204,4,4,169,4233,0,2182,42,2008
49205,4,2,343,3275,0,3106,51,2012
49206,4,3,84,4354,0,3029,27,2013
49207,4,4,488,6780,0,1120,43,2011
49208,4,2,347,4129,0,2148,54,2008
49209,4,3,492,4718,0,2289,40,2011
49210,4,4,81,3993,0,2050,42,2006
49211,4,2,364,4418,0,2934,36,2012
49212,4,4,73,3645,0,2994,42,2009
49213,4,4,76,6187,0,2523,59,2007
49214,4,5,293,5128,0,1697,36,2008
49215,4,3,315,6402,0,2059,40,2012
49216,4,4,36,3475,0,2899,32,2011
49217,4,3,199,4010,0,2494,55,2007
49218,4,6,152,4854,0,2501,34,2010
49219,4,4,96,6882,0,1133,32,2012
49220,4,3,4,4154,0,2488,35,2011
49221,4,2,538,2880,0,2692,89,2012
49222,4,2,540,2880,0,2692,46,2012
49223,4,3,532,4535,0,1692,30,2012
49224,4,2,540,2880,0,2692,34,2012
49225,4,3,171,3175,0,3032,49,2009
49226,4,2,77,3523,0,3330,28,2009
49227,4,4,589,3716,0,1528,42,2012
49228,4,4,612,3716,0,1528,60,2010
49229,4,4,662,3716,0,1528,39,2011
49230,5,8,8,4464,0,50689,53,2010
49231,4,6,357,2916,0,3016,53,2008
49232,4,4,43,7196,0,1398,57,2012
49233,4,2,342,3385,0,2037,30,2011
49234,4,6,455,6060,0,2891,23,2012
49235,4,2,201,3183,0,2956,30,2009
49236,4,2,543,2878,1,2344,74,2008
49237,4,2,570,2878,0,2344,53,2012
49238,4,2,626,2878,0,2344,55,2005
49239,4,2,613,2878,0,2344,46,2007
49240,4,3,237,3798,0,2481,49,2007
49241,4,6,65,3474,0,9724,29,2011
49242,4,4,383,5232,0,2156,32,2012
49243,5,4,56,3488,0,2541,64,2011
49244,4,4,346,3488,0,2618,42,2008
49245,4,3,589,4295,0,2008,36,2011
49246,4,3,179,3743,0,2927,59,2008
49247,4,2,221,3030,0,2903,30,2011
49248,4,2,713,4110,0,2280,38,2011
49249,4,2,368,7672,0,1329,66,2011
49250,4,2,582,4110,1,9543,36,2010
49251,4,2,590,4110,0,2802,18,2011
49252,4,5,224,3750,0,3499,32,2012
49253,4,2,620,3385,0,2910,41,2012
49254,4,6,209,3780,0,2661,52,2013
49255,4,3,61,4242,0,2084,30,2012
49256,4,2,3,4044,0,2694,65,2006
49257,4,5,15,3793,0,2281,47,2012
49258,4,3,165,5487,0,1755,40,2011
49259,4,4,220,7252,0,418,42,2007
49260,4,4,14,4855,0,2639,40,2009
49261,4,3,377,3106,0,2726,51,2006
49262,4,2,284,2977,0,2942,34,2007
49263,4,6,95,8009,0,2286,39,2012
49264,4,4,235,6888,0,1298,17,2012
49265,4,4,48,4172,0,3144,28,2012
49266,4,3,38,3463,0,2089,41,2010
49267,4,5,304,4495,0,1898,33,2012
49268,4,2,230,3275,0,3106,39,2012
49269,4,3,35,4368,0,1488,51,2013
49270,4,5,105,5496,0,2358,35,2012
49271,4,6,9,4452,0,2894,39,2008
49272,4,4,443,4595,0,1959,50,2012
49273,4,2,704,3833,0,1291,29,2011
49274,4,3,525,2986,0,2743,26,2012
49275,4,2,2,3451,0,2451,39,2008
49276,4,4,57,3807,0,2404,30,2013
49277,4,2,338,5747,0,2118,28,2013
49278,4,2,619,4941,0,1778,27,2011
49279,4,3,23,5134,0,1898,37,2013
49280,4,4,77,4646,0,2477,40,2010
49281,4,4,38,5847,0,1841,38,2010
49282,4,4,136,5180,0,1574,46,2012
49283,4,2,290,3400,0,2984,40,2008
49284,4,6,1,3222,0,4000,51,2007
49285,4,3,301,4390,0,2953,33,2011
49286,4,2,65,3882,0,3221,38,2010
49287,4,3,44,4065,0,2863,41,2012
49288,4,2,112,5420,0,4973,39,2011
49289,4,5,132,5915,0,1236,37,2012
49290,4,2,295,3664,0,4284,53,2008
49291,4,4,103,4903,0,1926,52,2007
49292,4,4,270,7868,0,0,38,2010
49293,4,4,646,2979,0,2728,37,2010
49294,4,4,105,5348,0,1671,59,2011
49295,4,3,607,3695,0,2844,42,2008
49296,4,5,28,3445,0,2857,35,2012
49297,4,3,130,4806,0,2979,28,2011
49298,4,2,315,4101,0,1561,61,2009
49299,4,3,44,4616,0,1713,34,2012
49300,4,2,66,3458,0,3084,47,2013
49301,4,5,282,4923,0,2322,36,2011
49302,4,4,562,4474,0,1960,38,2011
49303,4,2,678,4005,0,2539,43,2007
49304,4,6,230,5144,0,1743,35,2008
49305,4,4,163,4519,0,2389,57,2008
49306,4,3,291,4836,0,1893,29,2011
49307,4,3,658,3631,1,2796,35,2008
49308,4,3,248,3614,0,2553,31,2011
